date,close,high,low,open,volume
1997-02-06T00:00:00.000Z,50.3693980776,50.3996269872,49.8860448694,50.1277214735,2483100
1997-02-07T00:00:00.000Z,51.0541484558,51.0743223298,50.1277214735,50.7923662917,2321000
1997-02-10T00:00:00.000Z,50.5707952476,51.2555456259,50.5405708493,51.0743223298,1670000
1997-02-11T00:00:00.000Z,51.1548811978,51.1548811978,50.3492925175,50.7721924177,1664300
1997-02-12T00:00:00.000Z,51.87991101,51.9705249137,51.0843773654,51.1548811978,2675400
1997-02-13T00:00:00.000Z,52.4438230862,52.5646613883,52.0007493121,52.0813081801,1104800
1997-02-14T00:00:00.000Z,52.3229847842,52.5042080803,52.1416931742,52.3229847842,1112900
1997-02-18T00:00:00.000Z,52.7660585584,52.8063379924,52.0410287461,52.4236492123,833100
1997-02-19T00:00:00.000Z,52.4135986879,52.8466174264,52.3028109102,52.6250463823,648100
1997-02-20T00:00:00.000Z,51.7791782681,52.4337042479,51.658339966,52.2222520422,1193900
1997-02-21T00:00:00.000Z,51.799352142,52.0510837818,51.6482894416,51.8194577021,1844400
1997-02-24T00:00:00.000Z,52.4135986879,52.4438230862,51.537501664,51.537501664,787300
1997-02-25T00:00:00.000Z,52.4538781219,52.5444875143,52.1215876141,52.4639286463,1653900
1997-02-26T00:00:00.000Z,51.9402960041,52.4841025203,51.3159989339,52.4035436522,1597800
1997-02-27T00:00:00.000Z,51.1649362335,52.0813081801,51.1548811978,52.0813081801,1813100
1997-02-28T00:00:00.000Z,51.0138690218,51.4771166699,50.9534840277,51.0743223298,2961200
1997-03-03T00:00:00.000Z,51.3562783679,51.3965578019,50.7118074236,50.7520868577,1210400
1997-03-04T00:00:00.000Z,51.0743223298,51.638234406,50.9735895878,51.49722223,1478700
1997-03-05T00:00:00.000Z,51.9402960041,51.9402960041,51.2052156675,51.3763839279,1254800
1997-03-06T00:00:00.000Z,51.638234406,52.1416931742,51.4771166699,51.9604698781,1528500
1997-03-07T00:00:00.000Z,52.1014137402,52.3028109102,51.718793274,51.839631576,1859300
1997-03-10T00:00:00.000Z,52.6452202563,52.6452202563,51.9100716058,52.1618670481,1074900
1997-03-11T00:00:00.000Z,52.3632642182,52.715660286,52.3632642182,52.6854996903,624600
1997-03-12T00:00:00.000Z,51.9000165701,52.4236492123,51.7489538697,52.4035436522,1055600
1997-03-13T00:00:00.000Z,51.0944278898,51.8597371361,50.9534840277,51.718793274,2514100
1997-03-14T00:00:00.000Z,51.3562783679,51.577781098,51.0743223298,51.3260539695,1642700
1997-03-17T00:00:00.000Z,51.49722223,51.577781098,50.5506896876,51.0743223298,3013500
1997-03-18T00:00:00.000Z,50.9433651894,51.6281155677,50.7319129837,51.5576755379,1352500
1997-03-19T00:00:00.000Z,50.7721924177,51.2354400658,50.3090130835,50.8124718517,1510000
1997-03-20T00:00:00.000Z,50.5104102536,50.9132045937,50.1881747815,50.7520868577,1808200
1997-03-21T00:00:00.000Z,50.7435527734,50.9457183223,50.6828688215,50.9052852125,2810600
1997-03-24T00:00:00.000Z,51.4510979073,51.4814421475,50.5211363823,50.7839858832,2145600
1997-03-25T00:00:00.000Z,50.9457183223,51.7341296757,50.8041681508,51.3297985779,2125800
1997-03-26T00:00:00.000Z,51.1680661388,51.5319641268,50.9052852125,51.1478838712,1335300
1997-03-27T00:00:00.000Z,49.8135912485,51.3500494201,49.2677099792,51.3500494201,2898500
1997-03-31T00:00:00.000Z,48.7623303942,49.894457468,48.6814641747,49.7529072965,4270700
1997-04-01T00:00:00.000Z,49.0756378283,49.2879608213,48.5500074012,48.6814641747,3210900
1997-04-02T00:00:00.000Z,48.1962668573,49.1262283822,48.1558337475,48.9240628333,2672700
1997-04-03T00:00:00.000Z,48.4590477836,48.6005979551,47.9941013084,48.1558337475,2284200
1997-04-04T00:00:00.000Z,49.0655444303,49.0756378283,47.9738504662,48.1962668573,3706700
1997-04-07T00:00:00.000Z,49.2576211096,49.5709925898,49.2576211096,49.2879608213,2596200
1997-04-08T00:00:00.000Z,49.6114256996,49.672041077,49.0655444303,49.2475277116,1822700
1997-04-09T00:00:00.000Z,49.2070946018,49.8438669142,49.0655444303,49.8135912485,2453200
1997-04-10T00:00:00.000Z,49.0251113205,49.5204020359,48.9644959431,49.2272768694,1996500
1997-04-11T00:00:00.000Z,47.4684708813,48.7218972844,47.4684708813,48.5601648453,4221600
1997-04-14T00:00:00.000Z,48.1052431936,48.1659271456,47.4280377715,47.7009120958,3988500
1997-04-15T00:00:00.000Z,48.9240628333,48.9341562314,48.1962668573,48.6814641747,2760400
1997-04-16T00:00:00.000Z,49.4901263702,49.5608351457,48.6814641747,48.7623303942,2273300
1997-04-17T00:00:00.000Z,49.2879608213,49.8135912485,49.166661492,49.4901263702,1386000
1997-04-18T00:00:00.000Z,49.53055948,49.8034338044,49.3283939311,49.6922919191,1702100
1997-04-21T00:00:00.000Z,49.2070946018,49.7529072965,48.8229457716,49.6518588094,2809400
1997-04-22T00:00:00.000Z,50.2886311217,50.2886311217,49.166661492,49.2373702675,3215000
1997-04-23T00:00:00.000Z,50.3392216756,50.4807032726,49.9348905778,50.2381046139,2047700
1997-04-24T00:00:00.000Z,50.0864655728,50.6424357117,49.7327250289,50.4907966706,2689900
1997-04-25T00:00:00.000Z,49.5103086379,49.9449839759,49.4395358164,49.8540243583,1606200
1997-04-28T00:00:00.000Z,49.9955059552,50.3392216756,49.4092601507,49.4901263702,1666500
1997-04-29T00:00:00.000Z,51.5723972366,51.6128303464,50.6525291097,50.8446012606,3197400
1997-04-30T00:00:00.000Z,51.8149958953,52.1991447255,51.2489323584,51.2691832005,3372200
1997-05-01T00:00:00.000Z,51.7543805179,52.0980276638,51.3096163103,51.8958621149,2149500
1997-05-02T00:00:00.000Z,52.6843420428,52.8359170378,51.7948136277,51.9362952246,1448300
1997-05-05T00:00:00.000Z,53.937768446,54.0590677753,52.5933183792,52.8258236398,3636200
1997-05-06T00:00:00.000Z,53.8973353362,53.9983838234,53.3717049091,53.6749189452,1721100
1997-05-07T00:00:00.000Z,52.7247751526,53.6951697873,52.6640912007,53.6951697873,2327200
1997-05-08T00:00:00.000Z,53.0886731406,53.8366513843,52.5226096037,52.6034758233,2923700
1997-05-09T00:00:00.000Z,53.4525711286,53.7760360069,52.8258236398,53.6749189452,2558200
1997-05-12T00:00:00.000Z,54.3420995438,54.5038319829,53.6143035678,53.6547366775,2357900
1997-05-13T00:00:00.000Z,54.1196831527,54.4027149212,53.7052631854,54.301666434,1195100
1997-05-14T00:00:00.000Z,54.2208002145,54.665564422,53.9782015558,54.4936745388,2772000
1997-05-15T00:00:00.000Z,54.5846982025,54.7261797994,54.0287280636,54.2208002145,884100
1997-05-16T00:00:00.000Z,53.8366513843,54.5442650927,53.6951697873,54.4229657634,1934200
1997-05-19T00:00:00.000Z,53.9983838234,54.2814155919,53.7356028971,53.8973353362,1375800
1997-05-20T00:00:00.000Z,54.6453135799,54.7868637514,53.5334373482,53.8770844941,1756400
1997-05-21T00:00:00.000Z,54.5240142505,54.9788718562,54.1196831527,54.7868637514,1208000
1997-05-22T00:00:00.000Z,54.3420995438,54.6453135799,54.0590677753,54.5846982025,907600
1997-05-23T00:00:00.000Z,54.8474791288,55.1305108972,54.443148031,54.5846982025,644400
1997-05-27T00:00:00.000Z,55.0698955198,55.3326764461,54.513925381,54.5846982025,1531000
1997-05-28T00:00:00.000Z,55.0597380757,55.2821544668,54.6756578201,55.0698955198,716700
1997-05-29T00:00:00.000Z,54.7362731975,55.1507617394,54.665564422,55.0496446777,1282700
1997-05-30T00:00:00.000Z,55.0900777874,55.3529272883,53.7760360069,53.8366513843,2143300
1997-06-02T00:00:00.000Z,54.8474791288,55.3124941785,54.807046019,55.2113771168,1479100
1997-06-03T00:00:00.000Z,54.665564422,55.2720610687,54.5644473603,54.6048804701,1562100
1997-06-04T00:00:00.000Z,54.6048804701,54.8272968612,54.3926260516,54.6857466896,1063100
1997-06-05T00:00:00.000Z,54.807046019,55.1911948492,54.6149738681,54.7261797994,1180800
1997-06-06T00:00:00.000Z,55.8785577154,55.9189908252,54.7261797994,54.7261797994,1511100
1997-06-09T00:00:00.000Z,56.1615894839,56.2020225937,55.8583068733,55.9189908252,1823400
1997-06-10T00:00:00.000Z,56.3334153211,56.5456697395,55.959423935,56.1817717515,1217500
1997-06-11T00:00:00.000Z,56.4648035199,56.5456697395,56.1716828819,56.2828888132,1673800
1997-06-12T00:00:00.000Z,57.556497484,57.5767483262,56.6467868012,56.8489523501,4273300
1997-06-13T00:00:00.000Z,58.0416948014,58.2236780826,57.5160643742,57.6171814359,2132900
1997-06-16T00:00:00.000Z,58.0619456435,58.2236780826,57.8799623622,58.0619456435,800400
1997-06-17T00:00:00.000Z,57.981079424,58.3752530777,57.5363152164,57.8597800946,2048100
1997-06-18T00:00:00.000Z,57.7789138751,57.981079424,57.556497484,57.6576145457,1971900
1997-06-19T00:00:00.000Z,58.3752530777,58.5471429609,57.8193469848,57.9709219799,2029900
1997-06-20T00:00:00.000Z,58.1771347213,58.674355833,58.1264108226,58.4105483056,1396900
1997-06-23T00:00:00.000Z,56.7665755895,58.3902183499,56.7259845205,58.0654897978,3991500
1997-06-24T00:00:00.000Z,58.2075929606,58.3699572366,57.1522251663,57.3145894424,4895100
1997-06-25T00:00:00.000Z,57.8016822705,58.6135036507,57.1116340973,58.1162136966,4708900
1997-06-26T00:00:00.000Z,57.5175447874,58.2075929606,56.9492698213,57.7001701767,2569900
1997-06-27T00:00:00.000Z,57.7407612457,58.2684451429,57.5987269254,57.7813523147,2617900
1997-06-30T00:00:00.000Z,57.3551805114,58.1060808668,57.0710430283,57.7407612457,2384900
1997-07-01T00:00:00.000Z,58.0248987288,58.1670018916,57.4059044101,57.4769537184,1749000
1997-07-02T00:00:00.000Z,58.9788232718,58.9788232718,57.9437165908,58.1670018916,1961800
1997-07-03T00:00:00.000Z,59.790644652,59.8514968343,59.4049950752,59.6688714449,2539100
1997-07-07T00:00:00.000Z,59.1817786168,60.074782135,59.0396754541,59.993599997,1158600
1997-07-08T00:00:00.000Z,59.8007774817,59.87182679,59.2223696858,59.2629607548,3396500
1997-07-09T00:00:00.000Z,59.1411875478,59.993599997,58.4714004879,59.953008928,5390300
1997-07-10T00:00:00.000Z,59.4049950752,59.6485414892,58.7656708007,59.1817786168,2072200
1997-07-11T00:00:00.000Z,59.6079504202,59.87182679,59.3441428929,59.4861772132,2258900
1997-07-14T00:00:00.000Z,59.790644652,59.953008928,59.2426307991,59.6790042747,3186400
1997-07-15T00:00:00.000Z,60.0950432483,60.2472792408,59.4049950752,59.953008928,2983100
1997-07-16T00:00:00.000Z,60.8866035153,61.1098199736,60.3284613788,60.4806928252,2621300
1997-07-17T00:00:00.000Z,60.5821360764,60.9271945843,60.2574075244,60.8054213772,1794800
1997-07-18T00:00:00.000Z,59.2933546979,60.5415450074,59.1411875478,60.4096435169,3961900
1997-07-21T00:00:00.000Z,59.3035518239,59.4861772132,58.8976411338,59.2832218681,3810300
1997-07-22T00:00:00.000Z,60.8764063893,60.9169974583,59.5065071689,59.5470982379,4243400
1997-07-23T00:00:00.000Z,60.8256824905,61.3634992174,60.7445003525,61.0083767223,3204300
1997-07-24T00:00:00.000Z,61.1098199736,61.2214648971,60.1965553421,61.0083767223,4152700
1997-07-25T00:00:00.000Z,61.0692289046,61.5766516884,60.8054213772,61.4142874124,2364800
1997-07-28T00:00:00.000Z,61.0286378356,61.4142874124,60.7242392392,61.2113320673,2794700
1997-07-29T00:00:00.000Z,61.2315931806,61.3533663876,60.6734510442,60.8054213772,2737100
1997-07-30T00:00:00.000Z,61.9622324228,62.1043355856,61.3127753186,61.3736963434,4839800
1997-07-31T00:00:00.000Z,61.9013802405,62.3681431129,61.7186860087,61.9622324228,2138700
1997-08-01T00:00:00.000Z,61.6578338264,62.1651877678,60.9271945843,62.0231534475,7077700
1997-08-04T00:00:00.000Z,61.8201981025,62.0535473906,61.3127753186,61.5563217327,2339500
1997-08-05T00:00:00.000Z,61.8607891715,62.1449266546,61.6375038707,61.7592770777,1466700
1997-08-06T00:00:00.000Z,62.3681431129,62.692871665,61.7390159645,61.9825623785,2478200
1997-08-07T00:00:00.000Z,61.9013802405,62.7537926897,61.7796070335,62.6726105517,3641900
1997-08-08T00:00:00.000Z,60.6430571012,61.5360606194,60.0138611103,61.2519231363,7113100
1997-08-11T00:00:00.000Z,61.0895588603,61.2315931806,60.1559642731,60.8866035153,6355900
1997-08-12T00:00:00.000Z,60.1153732041,61.4040902864,60.0544521793,61.1910021116,6132500
1997-08-13T00:00:00.000Z,59.9326789723,60.9474556975,59.4049950752,60.8460124462,6982300
1997-08-14T00:00:00.000Z,60.1559642731,60.6024660322,59.5673593512,60.4603628694,3462700
1997-08-15T00:00:00.000Z,58.3090362119,59.831235721,58.2075929606,59.831235721,4907100
1997-08-18T00:00:00.000Z,59.6079504202,59.6079504202,58.0248987288,58.6946857887,5638900
1997-08-19T00:00:00.000Z,60.2979985934,60.3385896624,59.4455861442,59.8920879033,3802800
1997-08-20T00:00:00.000Z,61.2113320673,61.2519231363,60.1457671471,60.3589196181,3564600
1997-08-21T00:00:00.000Z,60.1356343173,61.2113320673,59.8109057653,61.1301499293,5392600
1997-08-22T00:00:00.000Z,60.1153732041,60.2269492851,58.8164589957,59.1005964788,8087800
1997-08-25T00:00:00.000Z,59.8920879033,60.6633182145,59.6485414892,60.2574075244,3888000
1997-08-26T00:00:00.000Z,59.0092172148,60.1153732041,58.9077739635,59.750053583,4290000
1997-08-27T00:00:00.000Z,59.3644040061,59.7297236272,58.714946902,59.1005964788,5484300
1997-08-28T00:00:00.000Z,58.4612722044,59.709462514,58.4511393746,59.2223696858,4287900
1997-08-29T00:00:00.000Z,58.6946857887,59.1715814908,58.2684451429,58.5323215127,2652300
1997-09-02T00:00:00.000Z,60.6024660322,60.6328599752,58.836720109,58.8976411338,7294000
1997-09-03T00:00:00.000Z,60.2777374801,61.0489677913,60.2371464111,60.5922689062,2812500
1997-09-04T00:00:00.000Z,60.6633182145,60.8662735595,60.2371464111,60.4401017561,2473700
1997-09-05T00:00:00.000Z,60.4908256549,61.3331052744,60.1356343173,61.0286378356,3663300
1997-09-08T00:00:00.000Z,60.7546331822,61.0489677913,60.6024660322,60.8662735595,803500
1997-09-09T00:00:00.000Z,60.7850914215,61.2315931806,60.3385896624,60.5415450074,1885200
1997-09-10T00:00:00.000Z,59.5267682822,60.7242392392,59.5267682822,60.4806928252,3623700
1997-09-11T00:00:00.000Z,59.2223696858,59.6891325582,58.6135036507,59.6079504202,7055900
1997-09-12T00:00:00.000Z,60.1762253863,60.3791807314,59.0600054098,59.750053583,6708000
1997-09-15T00:00:00.000Z,60.074782135,60.6024660322,59.87182679,60.1762253863,2060500
1997-09-16T00:00:00.000Z,61.5766516884,61.8810502848,60.4197718004,60.6024660322,6979000
1997-09-17T00:00:00.000Z,61.5766516884,62.0231534475,61.3736963434,61.9419713095,2220000
1997-09-18T00:00:00.000Z,61.8404592158,62.5914284137,61.6780949397,61.6984248955,5045400
1997-09-19T00:00:00.000Z,61.9449276383,62.1587969284,61.537529005,61.7004884583,1566400
1997-09-22T00:00:00.000Z,62.2912510239,62.7088196307,62.0671472282,62.2505111606,3259000
1997-09-23T00:00:00.000Z,62.0060719806,62.3829007241,61.7616328007,62.2912510239,1872800
1997-09-24T00:00:00.000Z,61.4967891417,62.6476752883,61.4560492784,62.1690314339,2793100
1997-09-25T00:00:00.000Z,61.0690551242,61.7616328007,61.0283152608,61.4357138941,6327800
1997-09-26T00:00:00.000Z,61.5782688683,61.802372664,61.3949740308,61.5579334841,3995800
1997-09-29T00:00:00.000Z,62.1690314339,62.2912510239,61.3745695517,61.5986733474,2065000
1997-09-30T00:00:00.000Z,61.5171936207,62.3727307506,61.5171936207,61.924592254,4137600
1997-10-01T00:00:00.000Z,62.3319908872,62.4542104772,61.781968185,62.0875517073,3567500
1997-10-02T00:00:00.000Z,62.6782451781,62.6986496572,62.1282915706,62.2708465449,2577500
1997-10-03T00:00:00.000Z,62.993998674,63.7171462403,62.1486269549,63.5337823079,6499900
1997-10-06T00:00:00.000Z,63.411562718,63.6254320081,63.167123538,63.431967197,2272100
1997-10-07T00:00:00.000Z,64.0023252836,64.2060246002,63.3606574439,63.5745221713,1832800
1997-10-08T00:00:00.000Z,63.554186787,64.1245448735,63.0550739216,64.114310368,4439400
1997-10-09T00:00:00.000Z,63.3300829913,63.6254320081,62.7189850414,63.0856438114,3607600
1997-10-10T00:00:00.000Z,63.1467881537,63.2180333749,62.7393895205,62.7801293838,2858100
1997-10-13T00:00:00.000Z,63.2078634013,63.5846921448,63.044903948,63.4523025813,1760300
1997-10-14T00:00:00.000Z,63.2282678804,63.554186787,62.6986496572,63.5337823079,2235700
1997-10-15T00:00:00.000Z,63.0856438114,63.2690077437,62.7597249048,62.7801293838,2601700
1997-10-16T00:00:00.000Z,62.0875517073,63.554186787,61.924592254,63.431967197,9488100
1997-10-17T00:00:00.000Z,61.4560492784,62.1690314339,60.6209166276,61.9347622276,8151300
1997-10-20T00:00:00.000Z,62.3319908872,62.4134706139,61.3745695517,61.8227080483,3636400
1997-10-21T00:00:00.000Z,63.5439522815,63.554186787,62.5967654515,62.7189850414,5225400
1997-10-22T00:00:00.000Z,63.1263836747,63.4828770339,62.9226843581,63.4523025813,4485200
1997-10-23T00:00:00.000Z,61.8838523907,62.4134706139,61.4560492784,61.8838523907,8054100
1997-10-24T00:00:00.000Z,61.2727544408,62.6782451781,61.0588206187,62.6782451781,6778700
1997-10-27T00:00:00.000Z,56.8321093384,61.2320145775,56.6080055427,60.6310866012,10840700
1997-10-28T00:00:00.000Z,60.1116337886,60.5394369009,54.9988154887,54.9988154887,19548000
1997-10-29T00:00:00.000Z,59.9486743353,61.1097949875,59.5005358388,60.294997721,10134400
1997-10-30T00:00:00.000Z,58.6246633247,60.3357375843,58.5024437347,59.0728018212,9772900
1997-10-31T00:00:00.000Z,60.0098186777,60.294997721,58.9505822313,59.8468592244,7072700
1997-11-03T00:00:00.000Z,61.2727544408,61.5171936207,60.5394369009,60.7431362176,5548500
1997-11-04T00:00:00.000Z,61.2727544408,61.5579334841,60.8042114652,61.1912747141,3455700
1997-11-05T00:00:00.000Z,61.4764537574,62.1078870916,61.1708702351,61.3949740308,4774900
1997-11-06T00:00:00.000Z,61.242184551,61.4967891417,60.9468355342,61.2930898251,3679800
1997-11-07T00:00:00.000Z,60.5801767643,60.7838760809,59.6024200445,60.2135179943,10606800
1997-11-10T00:00:00.000Z,60.2135179943,61.1708702351,59.9690788144,61.0283152608,4347900
1997-11-11T00:00:00.000Z,60.2338533786,60.6616564909,59.9894141987,60.417217311,3212400
1997-11-12T00:00:00.000Z,58.9913220946,60.4375526952,58.9098423679,59.7246396344,6775300
1997-11-13T00:00:00.000Z,59.8468592244,60.0708939253,58.7264784356,59.6227554287,8589600
1997-11-14T00:00:00.000Z,60.6616564909,60.8755257811,59.7144051289,60.172778131,5827900
1997-11-17T00:00:00.000Z,61.781968185,62.1282915706,61.2930898251,61.5171936207,5149900
1997-11-18T00:00:00.000Z,61.3949740308,61.9856675016,61.2014446877,61.802372664,3433600
1997-11-19T00:00:00.000Z,61.7004884583,61.9653321173,60.4579571743,61.0690551242,4387900
1997-11-20T00:00:00.000Z,62.6375053148,62.9226843581,62.1078870916,62.1282915706,4822700
1997-11-21T00:00:00.000Z,63.0653084271,63.1060482904,62.3523262715,62.9838287004,5436500
1997-11-24T00:00:00.000Z,61.924592254,62.8004647681,61.680153074,62.5764300672,4337200
1997-11-25T00:00:00.000Z,62.0875517073,62.4542104772,61.7004884583,62.3319908872,4525000
1997-11-26T00:00:00.000Z,62.2708465449,62.5661955617,62.1282915706,62.4949503405,2681100
1997-11-28T00:00:00.000Z,62.3319908872,62.7393895205,62.3115864082,62.4134706139,1564700
1997-12-01T00:00:00.000Z,63.9411809412,63.9411809412,62.5967654515,62.7189850414,4850900
1997-12-02T00:00:00.000Z,63.554186787,63.8698711881,63.3912273337,63.676406377,1974900
1997-12-03T00:00:00.000Z,63.7374816246,64.2263599845,63.1467881537,63.6356665136,3302500
1997-12-04T00:00:00.000Z,63.676406377,64.3485795744,63.4727070603,64.2060246002,2872500
1997-12-05T00:00:00.000Z,64.4912036435,64.5319435068,63.309747607,63.4727070603,3458800
1997-12-08T00:00:00.000Z,64.3078397111,64.5319435068,64.0430651469,64.5115390277,2289200
1997-12-09T00:00:00.000Z,63.9208455569,64.2670998478,63.6356665136,64.0226606678,1703000
1997-12-10T00:00:00.000Z,63.3708228546,63.7782214879,62.8819444947,63.5949266503,3558400
1997-12-11T00:00:00.000Z,62.2912510239,62.9634242214,62.1282915706,62.7801293838,5072800
1997-12-12T00:00:00.000Z,62.4134706139,62.9023489738,61.8634479116,62.8616091105,4478400
1997-12-15T00:00:00.000Z,63.044903948,63.2995131015,62.4949503405,62.7393895205,4674700
1997-12-16T00:00:00.000Z,63.431967197,63.7578861036,63.1467881537,63.3708228546,2885800
1997-12-17T00:00:00.000Z,63.1060482904,63.7986259669,63.0347385373,63.7782214879,2236300
1997-12-18T00:00:00.000Z,62.4949503405,63.1875280171,62.0671472282,63.1875280171,4658300
1997-12-19T00:00:00.000Z,62.0293432424,62.7451801792,60.4546129758,61.8657312993,8556000
1997-12-22T00:00:00.000Z,62.4281669872,62.7655969864,61.8862174779,62.4588592788,5136800
1997-12-23T00:00:00.000Z,61.3135756771,62.5815682361,61.2112835269,62.4588592788,4436500
1997-12-24T00:00:00.000Z,61.1294775554,61.8044115064,61.0272547767,61.8044115064,2019200
1997-12-26T00:00:00.000Z,61.37489547,61.5998965775,61.1294775554,61.5998965775,941800
1997-12-29T00:00:00.000Z,62.5815682361,62.642888029,61.8044115064,61.9066342851,2080000
1997-12-30T00:00:00.000Z,63.5632398947,63.6450458663,62.7246940006,62.786083165,3616000
1997-12-31T00:00:00.000Z,63.5223369089,63.8904637809,63.2769189943,63.3996279516,4359500
1998-01-02T00:00:00.000Z,63.8495607951,63.9108805881,63.1746268441,63.685948852,2360900
1998-01-05T00:00:00.000Z,63.9926865596,64.422202596,63.3382387872,64.0335895454,4191800
1998-01-06T00:00:00.000Z,62.9701119152,63.6654626734,62.9496951081,63.6450458663,3154900
1998-01-07T00:00:00.000Z,63.1337238583,63.2973358014,62.3156641428,62.8883059437,4424200
1998-01-08T00:00:00.000Z,62.5815682361,63.0315010796,62.417956293,63.0315010796,3831000
1998-01-09T00:00:00.000Z,60.41370999,62.4997622646,60.1478058968,62.3361503215,10258800
1998-01-12T00:00:00.000Z,61.518090606,61.6407995633,59.4933581244,59.6365532603,12097900
1998-01-13T00:00:00.000Z,62.3770533072,62.417956293,61.6612163704,61.9271204637,5224900
1998-01-14T00:00:00.000Z,62.6633742077,62.8064999721,61.9884402566,62.6224712219,3770400
1998-01-15T00:00:00.000Z,62.1418460867,62.6633742077,62.049829421,62.4997622646,2875400
1998-01-16T00:00:00.000Z,63.0315010796,63.2769189943,62.6019850433,62.9905980939,4374800
1998-01-20T00:00:00.000Z,64.054075724,64.1460923897,63.154210037,63.2769189943,5091700
1998-01-21T00:00:00.000Z,63.4405309374,63.9313667667,62.9292089295,63.6245596876,4699400
1998-01-22T00:00:00.000Z,62.8780998307,63.3996279516,62.7451801792,62.9292089295,4543400
1998-01-23T00:00:00.000Z,62.786083165,63.3382387872,62.1725383784,63.154210037,6350300
1998-01-26T00:00:00.000Z,62.7451801792,63.3075464956,62.4383731002,63.0724040654,4362900
1998-01-27T00:00:00.000Z,63.379141773,63.8086578094,62.6019850433,62.7042771934,7044200
1998-01-28T00:00:00.000Z,63.9517835739,64.2074121826,63.6041428805,63.747268645,4268600
1998-01-29T00:00:00.000Z,64.2994936387,65.15845634,63.8495607951,64.0335895454,8007700
1998-01-30T00:00:00.000Z,64.3403966244,64.7698432894,64.1358816956,64.647134332,3649100
1998-02-02T00:00:00.000Z,65.4038742546,65.7720011266,65.2811652973,65.383388076,5756300
1998-02-03T00:00:00.000Z,65.8947100839,65.9765160555,65.2606791187,65.4447772404,2759600
1998-02-04T00:00:00.000Z,65.8129041124,66.2014477915,65.4038742546,65.6288059906,3374000
1998-02-05T00:00:00.000Z,65.7720011266,66.4877686919,65.4651940475,66.3037399417,5076200
1998-02-06T00:00:00.000Z,66.5082548705,66.5082548705,65.8947100839,66.0992250128,5701200
1998-02-09T00:00:00.000Z,66.283253763,66.5900608421,65.9151268911,66.5695746635,2322200
1998-02-10T00:00:00.000Z,66.9172847283,67.0604104928,66.2219339701,66.3855459132,3660400
1998-02-11T00:00:00.000Z,66.8558955639,66.9786045212,66.5593685505,66.8149925781,4073200
1998-02-12T00:00:00.000Z,67.1422164643,67.3672175718,66.0174190412,66.5695746635,5024700
1998-02-13T00:00:00.000Z,66.7536727852,67.0911073655,66.6718668136,66.8763817425,2101300
1998-02-17T00:00:00.000Z,67.0808966714,67.4694403505,66.8558955639,67.2854116003,3055500
1998-02-18T00:00:00.000Z,67.694441458,67.7250689593,66.9377015354,66.9581877141,3007400
1998-02-19T00:00:00.000Z,67.3365252802,67.6739552794,67.2445086145,67.5717325007,3387800
1998-02-20T00:00:00.000Z,67.8375672225,67.8784702083,66.9990906998,67.5103433363,3707000
1998-02-23T00:00:00.000Z,68.1034713158,68.2261802731,67.6330522936,68.2261802731,3227800
1998-02-24T00:00:00.000Z,67.5717325007,68.1238881229,67.3672175718,68.0011791656,3386800
1998-02-25T00:00:00.000Z,68.4102090234,68.6352101308,67.8171504153,67.8989563869,3481800
1998-02-26T00:00:00.000Z,68.7988220739,68.8601418669,68.1852772873,68.3488892304,3187600
1998-02-27T00:00:00.000Z,68.7988220739,69.0646567958,68.4102090234,68.6965299238,3442900
1998-03-02T00:00:00.000Z,68.655626938,69.2078519317,68.4715981877,68.8806280455,4252300
1998-03-03T00:00:00.000Z,69.0442399886,69.1260459602,68.4102090234,68.4102090234,3349200
1998-03-04T00:00:00.000Z,68.5943071451,68.9828508242,68.3488892304,68.7783358953,4404100
1998-03-05T00:00:00.000Z,67.9602761798,68.3488892304,67.5103433363,67.7353444438,7268000
1998-03-06T00:00:00.000Z,69.330560889,69.330560889,68.3488892304,68.430695202,6896300
1998-03-09T00:00:00.000Z,69.0851429744,69.5145896393,68.8806280455,69.0646567958,3362800
1998-03-10T00:00:00.000Z,69.7395907468,69.923619497,69.330560889,69.5145896393,5481900
1998-03-11T00:00:00.000Z,70.066814633,70.2304265761,69.8827165113,70.0054254686,3439600
1998-03-12T00:00:00.000Z,70.3531355334,70.4144553263,69.698687761,70.0872314401,3191300
1998-03-13T00:00:00.000Z,70.0872314401,70.6803594196,69.9441056757,70.5780672694,2879400
1998-03-16T00:00:00.000Z,70.8439713627,70.9257773343,70.3735523406,70.5780672694,3223600
1998-03-17T00:00:00.000Z,71.0484862916,71.0484862916,70.4553583121,70.8848743485,4581900
1998-03-18T00:00:00.000Z,71.3143210134,71.3143210134,70.7007762268,70.8439713627,1944100
1998-03-19T00:00:00.000Z,71.4984191351,71.5802251067,71.1098060845,71.3143210134,2554800
1998-03-20T00:00:00.000Z,72.1125666681,72.3176649806,71.4562520682,71.9074683557,3123300
1998-03-23T00:00:00.000Z,71.9484880182,72.3997043056,71.8048844147,72.0099827272,4453100
1998-03-24T00:00:00.000Z,72.5637829556,72.7278616056,72.1535863306,72.2356256556,3333600
1998-03-25T00:00:00.000Z,72.2971203647,73.1995529396,71.6613503807,73.1175136146,4597600
1998-03-26T00:00:00.000Z,72.2561007022,72.6868419431,71.9484880182,72.1125666681,3333500
1998-03-27T00:00:00.000Z,71.9484880182,72.7073169897,71.5382913932,72.6868419431,2611300
1998-03-30T00:00:00.000Z,71.9074683557,72.2561007022,71.5177467773,71.9484880182,3108700
